"동별(1)",동별(2),동별(3),2020,2020,2020,2020,2020
"동별(1)",동별(2),동별(3),종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수,종류별 주택수
"동별(1)",동별(2),동별(3),단독주택,아파트,연립주택,다세대주택,비거주용건물내주택
"서울시",강남구,도곡2동,45,9727,126,245,70
"서울시",강남구,개포1동,7,1499,X,102,X
"서울시",강남구,개포4동,258,3451,481,3031,188
"서울시",강남구,일원본동,104,6884,291,X,X
"서울시",강남구,일원1동,506,3033,7,1178,68
"서울시",강남구,일원2동,X,6678,X,X,X
"서울시",강남구,수서동,58,7185,X,X,X
"서울시",강남구,세곡동,758,11467,199,163,9
"서울시",강남구,압구정동,170,7842,247,496,101
"서울시",강남구,청담동,361,7322,570,1356,122
"서울시",강남구,대치2동,127,9998,60,889,35
"서울시",강남구,개포2동,62,6681,9,292,19
"서울시",송파구,풍납1동,892,1596,204,562,42
"서울시",송파구,풍납2동,499,5535,178,1341,55
"서울시",송파구,거여1동,410,1542,212,1345,43
"서울시",송파구,거여2동,306,4442,61,544,29
"서울시",송파구,마천1동,986,2326,171,1748,68
"서울시",송파구,마천2동,938,1321,404,2595,96
"서울시",송파구,방이1동,127,2146,310,2250,88
"서울시",송파구,방이2동,342,1212,621,5948,91
"서울시",송파구,오륜동,X,5540,X,X,X
"서울시",송파구,오금동,367,7216,560,4674,146
"서울시",송파구,송파1동,405,1267,393,7168,102
"서울시",송파구,송파2동,120,4575,155,1705,28
"서울시",송파구,석촌동,510,1066,423,9931,161
"서울시",송파구,삼전동,477,479,284,10168,89
"서울시",송파구,가락본동,332,4975,231,2742,130
"서울시",송파구,가락1동,X,9716,X,X,X
"서울시",송파구,가락2동,273,6417,188,3452,94
"서울시",송파구,문정1동,223,3181,187,3102,90
"서울시",송파구,문정2동,X,5606,X,X,X
"서울시",송파구,잠실본동,593,1145,124,7576,145
"서울시",송파구,잠실4동,X,6864,X,X,X
"서울시",송파구,잠실6동,X,5372,X,X,X
"서울시",송파구,잠실7동,X,3198,X,X,X
"서울시",송파구,잠실2동,X,11241,X,X,X
"서울시",송파구,잠실3동,X,11046,X,X,X
"서울시",송파구,장지동,269,8253,194,2945,71
"서울시",송파구,위례동,X,9962,X,X,X
"서울시",강동구,강일동,31,11638,X,76,X
"서울시",강동구,상일동,242,8953,582,658,37
"서울시",강동구,명일1동,253,6765,119,1050,61
"서울시",강동구,명일2동,152,4196,X,255,26
"서울시",강동구,고덕1동,324,6854,X,315,43
"서울시",강동구,고덕2동,555,5589,X,426,35
"서울시",강동구,암사2동,177,4139,16,855,27
"서울시",강동구,암사3동,209,4808,38,512,16
"서울시",강동구,천호1동,1009,2612,388,3958,68
"서울시",강동구,천호3동,995,4651,204,2084,30
"서울시",강동구,성내1동,187,3288,317,2863,112
"서울시",강동구,성내2동,1244,1775,124,2950,106
"서울시",강동구,성내3동,573,2730,148,3151,83
"서울시",강동구,둔촌1동,5,X,X,X,X
"서울시",강동구,둔촌2동,543,5011,154,2187,67
"서울시",강동구,암사1동,1139,2790,247,5829,84
"서울시",강동구,천호2동,1488,2641,189,4901,143
"서울시",강동구,길동,830,8719,588,4492,147
